alias,timestamp,ip,clicks,title,url
1xlgo,2026-06-17 03:57:09,40.75.3.192,0,"https://api.dataafrica.io/api/join/?geo=050AF0017002122%26show=year,condition,residence%26required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children%26sumlevel=all,all,all","https://api.dataafrica.io/api/join/?geo=050AF0017002122%26show=year,condition,residence%26required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children%26sumlevel=all,all,all"
1uhii,2026-06-17 03:57:16,20.230.249.225,0,https://api.dataafrica.io/api/join/?geo=050AF0017002115&show=year%2Ccondition%2Cresidence&required=proportion_of_children&sumlevel=all%2Call%2Call&year=2011&severity=severe,https://api.dataafrica.io/api/join/?geo=050AF0017002115&show=year%2Ccondition%2Cresidence&required=proportion_of_children&sumlevel=all%2Call%2Call&year=2011&severity=severe
02d8p,2026-06-17 03:58:03,13.78.130.160,0,https://api.dataafrica.io/api/join/?geo=050AF0017002118&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call&year=2011&severity=severe,https://api.dataafrica.io/api/join/?geo=050AF0017002118&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call&year=2011&severity=severe
1eq7s,2026-06-17 03:59:58,4.227.124.20,0,https://dataafrica.io,https://dataafrica.io
-pw0g,2026-06-17 04:00:11,40.65.80.85,0,https://api.dataafrica.io/api/join/?geo=050AF0017002122%26show=year,https://api.dataafrica.io/api/join/?geo=050AF0017002122%26show=year
1kbu9,2026-06-17 04:00:56,20.112.85.7,0,https://api.dataafrica.io/api/join/?geo=050AF0017002118&show=year%2Ccondition%2Cresidence&required=proportion_of_children%2Cdhs_geo_name&sumlevel=all%2Call%2Call&year=2011&severity=severe,https://api.dataafrica.io/api/join/?geo=050AF0017002118&show=year%2Ccondition%2Cresidence&required=proportion_of_children%2Cdhs_geo_name&sumlevel=all%2Call%2Call&year=2011&severity=severe
1pqod,2026-06-17 04:01:07,20.98.86.195,0,https://api.dataafrica.io/api/join/?geo=050AF0017002122%26show=condition,https://api.dataafrica.io/api/join/?geo=050AF0017002122%26show=condition
-ea05,2026-06-17 04:02:04,172.184.177.244,0,https://api.dataafrica.io/api/join/?geo=050AF0017002112&show=condition&required=proportion_of_children&sumlevel=all&year=2011&severity=severe&residence=rural,https://api.dataafrica.io/api/join/?geo=050AF0017002112&show=condition&required=proportion_of_children&sumlevel=all&year=2011&severity=severe&residence=rural
0ksoi,2026-06-17 04:02:14,20.98.210.170,0,Data,https://api.dataafrica.io/api/join/?geo=050AF0017002119&show=year%2Ccondition%2Cresidence&required=proportion_of_children&year=2011&severity=severe
-8fni,2026-06-17 04:02:51,20.110.211.82,0,https://api.dataafrica.io/api/join/?geo=050AF0017002120&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=050AF0017002120&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call
-q-l2,2026-06-17 04:04:37,20.237.159.146,0,https://api.dataafrica.io/api/join/?geo=050AF0017002112&show=year%2Ccondition%2Cresidence&required=proportion_of_children&sumlevel=all%2Call%2Call&year=2011&severity=severe,https://api.dataafrica.io/api/join/?geo=050AF0017002112&show=year%2Ccondition%2Cresidence&required=proportion_of_children&sumlevel=all%2Call%2Call&year=2011&severity=severe
1oidk,2026-06-17 04:05:07,52.225.87.141,0,cabo-delgado healthres,https://api.dataafrica.io/api/join/?geo=050AF0017002112&show=geo&required=residence%2Ccondition%2Cproportion_of_children&severity=severe&year=2011
-8-rz,2026-06-17 06:30:31,20.10.40.3,0,https://markdown.new/https://www.mapgenie.io/api/v1/maps/580/full,https://markdown.new/https://www.mapgenie.io/api/v1/maps/580/full
21alr,2026-06-17 11:58:16,20.237.215.51,0,https://api.dataafrica.io/api/join/?condition=underweight%26gender=female,https://api.dataafrica.io/api/join/?condition=underweight%26gender=female
1jldz,2026-06-17 11:58:29,20.125.192.216,0,https://api.dataafrica.io/api/join/?condition=underweight&gender=female&geo=040AF00205&required=proportion_of_children&severity=severe&show=year%2Ccondition%2Cgender&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?condition=underweight&gender=female&geo=040AF00205&required=proportion_of_children&severity=severe&show=year%2Ccondition%2Cgender&sumlevel=all%2Call%2Call
1hirz,2026-06-17 13:08:48,74.249.167.249,0,https://api.dataafrica.io/api/join/?condition=underweight%26gender=female%26geo=040AF00205%26required=proportion_of_children%26severity=severe%26show=year%252Ccondition%252Cgender%26sumlevel=all%252Call%252Call,https://api.dataafrica.io/api/join/?condition=underweight%26gender=female%26geo=040AF00205%26required=proportion_of_children%26severity=severe%26show=year%252Ccondition%252Cgender%26sumlevel=all%252Call%252Call
25rr3,2026-06-17 13:08:53,52.251.50.6,0,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=year%2Ccondition%2Cgender%26required=proportion_of_children%26sumlevel=all%2Call%2Call%26gender=female%26condition=underweight%26severity=severe,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=year%2Ccondition%2Cgender%26required=proportion_of_children%26sumlevel=all%2Call%2Call%26gender=female%26condition=underweight%26severity=severe
-38ap,2026-06-17 13:11:15,104.43.242.69,0,https://api.dataafrica.io/api/join/?geo=040AF00205,https://api.dataafrica.io/api/join/?geo=040AF00205
-8b3g,2026-06-17 15:56:13,172.173.111.127,0,https://yourls.pro/admin/index.php?page=1&perpage=100&search=dataafrica&search_in=url&sort_by=timestamp&sort_order=desc,https://yourls.pro/admin/index.php?page=1&perpage=100&search=dataafrica&search_in=url&sort_by=timestamp&sort_order=desc
16buw,2026-06-18 09:09:01,20.165.176.85,0,https://example.com,https://example.com
-w-ma,2026-06-18 10:26:40,20.237.140.8,0,SEC.gov | Oops! Page Not Found.,https://www.sec.gov/files/county.json?format=txt
0lt6d,2026-06-18 10:52:36,20.114.186.111,0,https://example.com/test777,https://example.com/test777
g,2026-06-18 11:30:13,20.122.192.216,0,https://md.succ.ai/www.sec.gov/files/county.json,https://md.succ.ai/www.sec.gov/files/county.json
zzx9,2026-06-18 11:38:08,20.29.91.46,0,Example Domain,https://example.org/agtest
wwex,2026-06-18 11:42:18,20.165.255.78,0,https://allorigins.hexlet.app/get,https://allorigins.hexlet.app/get
0wbul,2026-06-18 11:50:31,57.154.28.237,0,https://example.com/TESTZ,https://example.com/TESTZ
0hdcb,2026-06-18 11:57:30,20.171.255.93,0,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fwww.sec.gov%2Fmodules%2F%2Fcustom%2F%2Fsec_custom_blocks%2F%2Fjs%2F%2Foasb_raising_capital_map%2F%2Fmain.js%3Fv%3D1.2,https://allorigins.hexlet.app/raw?url=https%3A%2F%2Fwww.sec.gov%2Fmodules%2F%2Fcustom%2F%2Fsec_custom_blocks%2F%2Fjs%2F%2Foasb_raising_capital_map%2F%2Fmain.js%3Fv%3D1.2
xxyz,2026-06-18 12:01:26,52.251.60.187,0,jqp Playground,https://jqp.vercel.app
-13a5,2026-06-18 13:08:06,20.45.37.41,0,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2FSECcountyM&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Cthousands%3A%28.usd%2F1000%29%7D%5D,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2FSECcountyM&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Cthousands%3A%28.usd%2F1000%29%7D%5D
17767,2026-06-18 13:08:46,4.151.155.229,0,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2FSECcountyM&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Cthousands%3A%28.usd%2F1000%29%7D%5D,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2FSECcountyM&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Cthousands%3A%28.usd%2F1000%29%7D%5D
10gpv,2026-06-18 13:10:05,20.168.183.125,0,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2FSECcountyM&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Cthousands%3A%28.usd%2F1000%29%7D%5D,https://jqp.vercel.app/api/v0?url=https%3A%2F%2Fda.gd%2FSECcountyM&jq=%5B.regCF_county_2019%5B%5D%7Cselect%28.code%7Cstartswith%28%22us-ma-%22%29%29%7C%7Bcode%3A.code%2Cthousands%3A%28.usd%2F1000%29%7D%5D
-k4ue,2026-06-18 13:18:55,20.97.242.156,0,https://www.sec.gov//files/county.json?format=txt,https://www.sec.gov//files/county.json?format=txt
1vcm8,2026-06-18 13:25:23,20.97.4.225,0,Example Domain,https://example.org/testabc
1r12p,2026-06-18 13:48:31,64.236.178.183,0,https://example.com/brandtest991111,https://example.com/brandtest991111
170ko,2026-06-18 14:00:25,20.45.48.253,0,https://allorigins.hexlet.app/raw?url=http://www.sec.gov/files/county.json,https://allorigins.hexlet.app/raw?url=http://www.sec.gov/files/county.json
abc2,2026-06-18 14:32:14,52.177.223.87,0,https://da.gd/caUTZc?abc2,https://da.gd/caUTZc?abc2
-gvjg,2026-06-18 14:32:38,57.154.46.113,0,http://example.com/testx,http://example.com/testx
-svgi,2026-06-18 14:54:09,20.172.5.12,0,Example Domain,https://example.org/
agent0rwanda,2026-06-19 16:17:32,57.154.38.34,1,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call
agent0rwandareal,2026-06-19 16:17:46,20.237.162.174,47,https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call
attemptagentzz,2026-06-19 16:17:47,20.168.41.87,0,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=x,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=x
agentrwmodjson478,2026-06-19 16:18:36,4.255.162.104,78,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=proportion_of_children%2Cdhs_geo_name&sumlevel=all%2Call%2Call&condition=underweight&severity=moderate,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=proportion_of_children%2Cdhs_geo_name&sumlevel=all%2Call%2Call&condition=underweight&severity=moderate
agentrwmodcsv478,2026-06-19 16:18:37,172.202.22.145,39,https://api.dataafrica.io/api/join/csv/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=proportion_of_children%2Cdhs_geo_name&sumlevel=all%2Call%2Call&condition=underweight&severity=moderate,https://api.dataafrica.io/api/join/csv/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=proportion_of_children%2Cdhs_geo_name&sumlevel=all%2Call%2Call&condition=underweight&severity=moderate
3lwei,2026-06-19 16:20:36,4.227.109.121,1,https://api.dataafrica.io/api/join/?geo=040AF00205,https://api.dataafrica.io/api/join/?geo=040AF00205
vjtyq,2026-06-19 16:20:37,20.245.98.72,0,https://example.com,https://example.com
5bgi8,2026-06-19 16:21:17,104.42.175.20,0,"https://api.dataafrica.io/api/join/?geo=040AF00205&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all","https://api.dataafrica.io/api/join/?geo=040AF00205&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all"
agent0rwandatest,2026-06-19 16:21:45,20.9.33.35,0,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call
agent0rwdata,2026-06-19 16:22:00,20.69.58.155,1,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call
agent0rwandanew,2026-06-19 16:23:48,20.171.152.69,0,https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call
agent0rwanda2,2026-06-19 16:24:36,20.9.68.221,1,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call
zoitv,2026-06-19 16:26:26,20.245.46.110,1,"https://api.dataafrica.io/api/join/?geo=040AF00205&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all","https://api.dataafrica.io/api/join/?geo=040AF00205&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all"
agent0test123,2026-06-19 16:26:27,20.69.33.130,0,"https://api.dataafrica.io/api/join/?geo=040AF00205&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all","https://api.dataafrica.io/api/join/?geo=040AF00205&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all"
ra17w,2026-06-19 16:27:34,20.245.8.66,1,https://example.com,https://example.com
massdata32,2026-06-19 16:27:36,40.75.4.198,0,https://api.dataafrica.io/api/join/csv/?geo=040AF00205&show=year%2Ccondition%2Cresidence,https://api.dataafrica.io/api/join/csv/?geo=040AF00205&show=year%2Ccondition%2Cresidence
5qd4l,2026-06-19 16:27:38,20.228.65.168,0,https://example.com,https://example.com
x4qb6,2026-06-19 16:27:43,20.163.103.178,0,https://example.com,https://example.com
rwandaagenthealth,2026-06-19 16:28:09,20.230.150.231,31,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call
rwandamodvals,2026-06-19 16:28:11,20.97.216.114,115,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call&condition=underweight&severity=moderate,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call&condition=underweight&severity=moderate
rwandamodcsv,2026-06-19 16:28:14,20.9.27.36,0,https://api.dataafrica.io/api/join/csv/?geo=040AF00205%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call%26condition=underweight%26severity=moderate,https://api.dataafrica.io/api/join/csv/?geo=040AF00205%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call%26condition=underweight%26severity=moderate
zor1e,2026-06-19 16:29:45,20.165.165.45,0,https://api.dataafrica.io/api/join/?condition=underweight%26geo=040AF00205,https://api.dataafrica.io/api/join/?condition=underweight%26geo=040AF00205
8b2rd,2026-06-19 16:29:48,20.9.78.4,0,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=x,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=x
agentrwandamoderate2026,2026-06-19 16:30:15,135.232.194.77,0,https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&show=year%2Ccondition%2Cresidence&sumlevel=all%2Call%2Call
rwandahealthagent,2026-06-19 16:33:08,20.172.43.66,0,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call
ikk7m,2026-06-19 16:37:14,20.114.137.40,0,https://api.dataafrica.io/api/join/?geo=040AF00205,https://api.dataafrica.io/api/join/?geo=040AF00205
agentrwaclean,2026-06-19 16:37:21,20.97.225.116,0,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=year%2Ccondition%2Cresidence%26required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children%26sumlevel=all%2Call%2Call
agentrwaok2,2026-06-19 16:37:33,20.171.137.142,0,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call,https://api.dataafrica.io/api/join/?geo=040AF00205&show=year%2Ccondition%2Cresidence&required=dhs_geo_name%2Cdhs_geo_parent_name%2Cproportion_of_children&sumlevel=all%2Call%2Call
rwaresidenceabc,2026-06-19 16:44:00,20.171.255.224,0,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=abc,https://api.dataafrica.io/api/join/?geo=040AF00205%26show=abc
rwamodresxyz,2026-06-19 16:44:33,4.154.190.170,0,"https://api.dataafrica.io/api/join/?geo=040AF00205&show=year,condition,residence&required=proportion_of_children&sumlevel=all,all,all","https://api.dataafrica.io/api/join/?geo=040AF00205&show=year,condition,residence&required=proportion_of_children&sumlevel=all,all,all"
rwpagefresh991,2026-06-19 16:48:57,57.154.25.87,1,Example Domain,https://example.org/rwfresh991
tdsbe,2026-06-19 17:08:28,20.168.41.87,0,https://api.dataafrica.io/api/join/?geo=X,https://api.dataafrica.io/api/join/?geo=X
cy22e,2026-06-19 17:08:59,52.161.46.89,1,404 Not Found,https://api.dataafrica.io
agent0rwmod,2026-06-19 17:09:06,57.154.28.236,1,"https://api.dataafrica.io/api/join/?geo=040AF00205&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&condition=underweight&severity=moderate","https://api.dataafrica.io/api/join/?geo=040AF00205&show=year,condition,residence&required=dhs_geo_name,dhs_geo_parent_name,proportion_of_children&sumlevel=all,all,all&condition=underweight&severity=moderate"
